##天赋ID,唯一ID,Type(1-经济天赋，2-战斗天赋）,天赋名(自用）,天赋等级,等级上限,前置天赋（天赋1#天赋2#天赋3..）,BUFFID,BUFF值（万分比）,名称文本,说明文本,ICON,脚标
ID,UID,Type,Name,Level,INT_MaxLevel,INT_PreTech1ID,INT_Param1,INT_Param2,STR_LcT,STR_LcD,STR_PIC,Icon_Small
23202,32,2,0,2,20,23201,169,200,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23203,32,2,0,3,20,23202,169,400,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23204,32,2,0,4,20,23203,169,600,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23205,32,2,0,5,20,23204,169,900,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23206,32,2,0,6,20,23205,169,1200,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23207,32,2,0,7,20,23206,169,1800,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23208,32,2,0,8,20,23207,169,2400,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23209,32,2,0,9,20,23208,169,3000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23210,32,2,0,10,20,23209,169,4000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23211,32,2,0,11,20,23210,169,5000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23212,32,2,0,12,20,23211,169,6000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23213,32,2,0,13,20,23212,169,7000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23214,32,2,0,14,20,23213,169,8000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23215,32,2,0,15,20,23214,169,9000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23216,32,2,0,16,20,23215,169,10000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23217,32,2,0,17,20,23216,169,11000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23218,32,2,0,18,20,23217,169,12000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23219,32,2,0,19,20,23218,169,13000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23220,32,2,0,20,20,23219,169,14000,LC_COMMON_TALENT_NAME_32,LC_COMMON_BUFF_TYPE_169,icon_research_Construction.png,icon_research_lv1.png
23301,33,2,木材产量II,1,20,23205,170,100,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23302,33,2,0,2,20,23301,170,200,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23303,33,2,0,3,20,23302,170,400,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23304,33,2,0,4,20,23303,170,600,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23305,33,2,0,5,20,23304,170,900,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23306,33,2,0,6,20,23305,170,1200,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23307,33,2,0,7,20,23306,170,1800,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23308,33,2,0,8,20,23307,170,2400,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23309,33,2,0,9,20,23308,170,3000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23310,33,2,0,10,20,23309,170,4000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23311,33,2,0,11,20,23310,170,5000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23312,33,2,0,12,20,23311,170,6000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23313,33,2,0,13,20,23312,170,7000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23314,33,2,0,14,20,23313,170,8000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23315,33,2,0,15,20,23314,170,9000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23316,33,2,0,16,20,23315,170,10000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23317,33,2,0,17,20,23316,170,11000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23318,33,2,0,18,20,23317,170,12000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23319,33,2,0,19,20,23318,170,13000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23320,33,2,0,20,20,23319,170,14000,LC_COMMON_TALENT_NAME_33,LC_COMMON_BUFF_TYPE_170,icon_research_Construction.png,icon_research_lv1.png
23401,34,2,建造速度II,1,20,23305,178,100,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23402,34,2,0,2,20,23401,178,200,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23403,34,2,0,3,20,23402,178,400,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23404,34,2,0,4,20,23403,178,600,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23405,34,2,0,5,20,23404,178,900,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23406,34,2,0,6,20,23405,178,1200,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23407,34,2,0,7,20,23406,178,1800,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23408,34,2,0,8,20,23407,178,2400,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23409,34,2,0,9,20,23408,178,3000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23410,34,2,0,10,20,23409,178,4000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23411,34,2,0,11,20,23410,178,5000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23412,34,2,0,12,20,23411,178,6000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23413,34,2,0,13,20,23412,178,7000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23414,34,2,0,14,20,23413,178,8000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23415,34,2,0,15,20,23414,178,9000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23416,34,2,0,16,20,23415,178,10000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23417,34,2,0,17,20,23416,178,11000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23418,34,2,0,18,20,23417,178,12000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23419,34,2,0,19,20,23418,178,13000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23420,34,2,0,20,20,23419,178,14000,LC_COMMON_TALENT_NAME_34,LC_COMMON_BUFF_TYPE_178,icon_Researchspeed.png,icon_research_lv1.png
23501,35,2,铁矿产量II,1,20,23305,171,100,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23502,35,2,0,2,20,23501,171,200,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23503,35,2,0,3,20,23502,171,400,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23504,35,2,0,4,20,23503,171,600,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23505,35,2,0,5,20,23504,171,900,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23506,35,2,0,6,20,23505,171,1200,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23507,35,2,0,7,20,23506,171,1800,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23508,35,2,0,8,20,23507,171,2400,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23509,35,2,0,9,20,23508,171,3000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23510,35,2,0,10,20,23509,171,4000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23511,35,2,0,11,20,23510,171,5000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23512,35,2,0,12,20,23511,171,6000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23513,35,2,0,13,20,23512,171,7000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23514,35,2,0,14,20,23513,171,8000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23515,35,2,0,15,20,23514,171,9000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23516,35,2,0,16,20,23515,171,10000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23517,35,2,0,17,20,23516,171,11000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23518,35,2,0,18,20,23517,171,12000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23519,35,2,0,19,20,23518,171,13000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23520,35,2,0,20,20,23519,171,14000,LC_COMMON_TALENT_NAME_35,LC_COMMON_BUFF_TYPE_171,icon_research_Construction.png,icon_research_lv1.png
23601,36,2,研究速度II,1,20,23405,178,100,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23602,36,2,0,2,20,23601,178,200,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23603,36,2,0,3,20,23602,178,400,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23604,36,2,0,4,20,23603,178,600,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23605,36,2,0,5,20,23604,178,900,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23606,36,2,0,6,20,23605,178,1200,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23607,36,2,0,7,20,23606,178,1800,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23608,36,2,0,8,20,23607,178,2400,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23609,36,2,0,9,20,23608,178,3000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23610,36,2,0,10,20,23609,178,4000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23611,36,2,0,11,20,23610,178,5000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23612,36,2,0,12,20,23611,178,6000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23613,36,2,0,13,20,23612,178,7000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23614,36,2,0,14,20,23613,178,8000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23615,36,2,0,15,20,23614,178,9000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23616,36,2,0,16,20,23615,178,10000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23617,36,2,0,17,20,23616,178,11000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23618,36,2,0,18,20,23617,178,12000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23619,36,2,0,19,20,23618,178,13000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23620,36,2,0,20,20,23619,178,14000,LC_COMMON_TALENT_NAME_36,LC_COMMON_BUFF_TYPE_178,icon_research_Construction.png,icon_research_lv1.png
23701,37,2,金币产量II,1,20,23505,172,100,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23702,37,2,0,2,20,23701,172,200,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23703,37,2,0,3,20,23702,172,400,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23704,37,2,0,4,20,23703,172,600,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23705,37,2,0,5,20,23704,172,900,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23706,37,2,0,6,20,23705,172,1200,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23707,37,2,0,7,20,23706,172,1800,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23708,37,2,0,8,20,23707,172,2400,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23709,37,2,0,9,20,23708,172,3000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23710,37,2,0,10,20,23709,172,4000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23711,37,2,0,11,20,23710,172,5000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23712,37,2,0,12,20,23711,172,6000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23713,37,2,0,13,20,23712,172,7000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23714,37,2,0,14,20,23713,172,8000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23715,37,2,0,15,20,23714,172,9000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23716,37,2,0,16,20,23715,172,10000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23717,37,2,0,17,20,23716,172,11000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23718,37,2,0,18,20,23717,172,12000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23719,37,2,0,19,20,23718,172,13000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23720,37,2,0,20,20,23719,172,14000,LC_COMMON_TALENT_NAME_37,LC_COMMON_BUFF_TYPE_172,icon_research_Construction.png,icon_research_lv1.png
23801,38,2,粮食产量III,1,50,22603,168,200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23802,38,2,0,2,50,23801,168,400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23803,38,2,0,3,50,23802,168,600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23804,38,2,0,4,50,23803,168,800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23805,38,2,0,5,50,23804,168,1000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23806,38,2,0,6,50,23805,168,1200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23807,38,2,0,7,50,23806,168,1400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23808,38,2,0,8,50,23807,168,1600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23809,38,2,0,9,50,23808,168,1800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23810,38,2,0,10,50,23809,168,2000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23811,38,2,0,11,50,23810,168,2200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23812,38,2,0,12,50,23811,168,2400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23813,38,2,0,13,50,23812,168,2600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23814,38,2,0,14,50,23813,168,2800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23815,38,2,0,15,50,23814,168,3000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23816,38,2,0,16,50,23815,168,3200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23817,38,2,0,17,50,23816,168,3400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23818,38,2,0,18,50,23817,168,3600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23819,38,2,0,19,50,23818,168,3800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23820,38,2,0,20,50,23819,168,4000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23821,38,2,0,21,50,23820,168,4200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23822,38,2,0,22,50,23821,168,4400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23823,38,2,0,23,50,23822,168,4600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23824,38,2,0,24,50,23823,168,4800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23825,38,2,0,25,50,23824,168,5000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23826,38,2,0,26,50,23825,168,5200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23827,38,2,0,27,50,23826,168,5400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23828,38,2,0,28,50,23827,168,5600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23829,38,2,0,29,50,23828,168,5800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23830,38,2,0,30,50,23829,168,6000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23831,38,2,0,31,50,23830,168,6200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23832,38,2,0,32,50,23831,168,6400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23833,38,2,0,33,50,23832,168,6600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23834,38,2,0,34,50,23833,168,6800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23835,38,2,0,35,50,23834,168,7000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23836,38,2,0,36,50,23835,168,7200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23837,38,2,0,37,50,23836,168,7400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23838,38,2,0,38,50,23837,168,7600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23839,38,2,0,39,50,23838,168,7800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23840,38,2,0,40,50,23839,168,8000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23841,38,2,0,41,50,23840,168,8200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23842,38,2,0,42,50,23841,168,8400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23843,38,2,0,43,50,23842,168,8600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23844,38,2,0,44,50,23843,168,8800,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23845,38,2,0,45,50,23844,168,9000,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23846,38,2,0,46,50,23845,168,9200,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23847,38,2,0,47,50,23846,168,9400,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
23848,38,2,0,48,50,23847,168,9600,LC_COMMON_TALENT_NAME_38,LC_COMMON_BUFF_TYPE_168,icon_research_Cropping.png,icon_research_lv1.png
