##技能ID（Type*100+lv）,INT_Type,名称,说明,所属大类,等级,等级上限,需求建筑等级,前置研究ID,粮食需求,石头需求,木材需求,铁矿需求,金币需求,道具需求1（ID#数量）,效果ID（BuffID）,效果值,研究时间（秒）,领主经验,战斗力,名字文本,描述文本,升级数值类型：0不显示，1绝对值，2百分数,图标,脚标
ID,Type,Desc,DEC,Class,Level,MaxLevel,BuildLevelReq,PreTech1ID,FoodReq,StoneReq,WoodReq,IronReq,CoinReq,Item1Req,Param1,Param2,Time,ExpAward,PowerAward,STR_LcT,STR_LcD,TYPE,Icon,Icon_Small
41008,410,0,0,4,8,10,15,40808,4224000,4224000,3168000,3168000,5859372,0,218,1200,5986065,480000,366187,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41009,410,0,0,4,9,10,17,40809,8448000,8448000,6336000,6336000,14648430,0,218,1600,13169340,540000,915465,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41010,410,0,0,4,10,10,19,40810,16896000,16896000,12672000,12672000,36621072,0,218,3000,28972545,600000,2288662,LC_RESEARCH_Economy_410,LC_COMMON_BUFF_TYPE_218,2,icon_college_eoc_02,0
41101,411,投石车防御II,投石车防御加成,4,1,10,1,40801#40901#41001,33000,33000,24750,24750,9600,0,151,100,24000,60000,600,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41102,411,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,151,200,52800,120000,1500,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41103,411,0,0,4,3,10,5,40803#40903#41003,132000,132000,99000,99000,60000,0,151,300,116160,180000,3750,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41104,411,0,0,4,4,10,7,0,264000,264000,198000,198000,150000,0,151,400,255540,240000,9375,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41105,411,0,0,4,5,10,9,40805#40905#41005,528000,528000,396000,396000,375000,0,151,500,562185,300000,23437,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41106,411,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,151,600,1236795,360000,58590,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41107,411,0,0,4,7,10,13,40807#40907#41007,2112000,2112000,1584000,1584000,2343750,0,151,700,2720940,420000,146475,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41108,411,0,0,4,8,10,15,40808#40908#41008,4224000,4224000,3168000,3168000,5859372,0,151,800,5986065,480000,366187,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41109,411,0,0,4,9,10,17,40809#40909#41009,8448000,8448000,6336000,6336000,14648430,0,151,900,13169340,540000,915465,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41110,411,0,0,4,10,10,19,40810#40910#41010,16896000,16896000,12672000,12672000,36621072,0,151,1500,28972545,600000,2288662,LC_RESEARCH_Economy_411,LC_COMMON_BUFF_TYPE_151,2,icon_college_eoc_02,0
41201,412,投石车攻击II,投石车攻击加成,4,1,10,1,40801#40901#41001,33000,33000,24750,24750,9600,0,150,100,24000,60000,600,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41202,412,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,150,200,52800,120000,1500,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41203,412,0,0,4,3,10,5,40803#40903#41003,132000,132000,99000,99000,60000,0,150,300,116160,180000,3750,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41204,412,0,0,4,4,10,7,0,264000,264000,198000,198000,150000,0,150,400,255540,240000,9375,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41205,412,0,0,4,5,10,9,40805#40905#41005,528000,528000,396000,396000,375000,0,150,500,562185,300000,23437,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41206,412,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,150,600,1236795,360000,58590,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41207,412,0,0,4,7,10,13,40807#40907#41007,2112000,2112000,1584000,1584000,2343750,0,150,700,2720940,420000,146475,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41208,412,0,0,4,8,10,15,40808#40908#41008,4224000,4224000,3168000,3168000,5859372,0,150,800,5986065,480000,366187,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41209,412,0,0,4,9,10,17,40809#40909#41009,8448000,8448000,6336000,6336000,14648430,0,150,900,13169340,540000,915465,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41210,412,0,0,4,10,10,19,40810#40910#41010,16896000,16896000,12672000,12672000,36621072,0,150,1500,28972545,600000,2288662,LC_RESEARCH_Economy_412,LC_COMMON_BUFF_TYPE_150,2,icon_college_eoc_02,0
41301,413,投石车生命II,投石车生命加成,4,1,10,1,40801#40901#41001,33000,33000,24750,24750,9600,0,152,100,24000,60000,600,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41302,413,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,152,200,52800,120000,1500,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41303,413,0,0,4,3,10,5,40803#40903#41003,132000,132000,99000,99000,60000,0,152,300,116160,180000,3750,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41304,413,0,0,4,4,10,7,0,264000,264000,198000,198000,150000,0,152,400,255540,240000,9375,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41305,413,0,0,4,5,10,9,40805#40905#41005,528000,528000,396000,396000,375000,0,152,500,562185,300000,23437,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41306,413,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,152,600,1236795,360000,58590,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41307,413,0,0,4,7,10,13,40807#40907#41007,2112000,2112000,1584000,1584000,2343750,0,152,700,2720940,420000,146475,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41308,413,0,0,4,8,10,15,40808#40908#41008,4224000,4224000,3168000,3168000,5859372,0,152,800,5986065,480000,366187,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41309,413,0,0,4,9,10,17,40809#40909#41009,8448000,8448000,6336000,6336000,14648430,0,152,900,13169340,540000,915465,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41310,413,0,0,4,10,10,19,40810#40910#41010,16896000,16896000,12672000,12672000,36621072,0,152,1500,28972545,600000,2288662,LC_RESEARCH_Economy_413,LC_COMMON_BUFF_TYPE_152,2,icon_college_eoc_02,0
41401,414,箭楼防御II,箭楼防御加成,4,1,10,1,41101,33000,33000,24750,24750,9600,0,154,100,24000,60000,600,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41402,414,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,154,200,52800,120000,1500,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41403,414,0,0,4,3,10,5,41103,132000,132000,99000,99000,60000,0,154,300,116160,180000,3750,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41404,414,0,0,4,4,10,7,0,264000,264000,198000,198000,150000,0,154,400,255540,240000,9375,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41405,414,0,0,4,5,10,9,41105,528000,528000,396000,396000,375000,0,154,500,562185,300000,23437,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41406,414,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,154,600,1236795,360000,58590,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41407,414,0,0,4,7,10,13,41107,2112000,2112000,1584000,1584000,2343750,0,154,700,2720940,420000,146475,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41408,414,0,0,4,8,10,15,41108,4224000,4224000,3168000,3168000,5859372,0,154,800,5986065,480000,366187,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41409,414,0,0,4,9,10,17,41109,8448000,8448000,6336000,6336000,14648430,0,154,900,13169340,540000,915465,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41410,414,0,0,4,10,10,19,41110,16896000,16896000,12672000,12672000,36621072,0,154,1500,28972545,600000,2288662,LC_RESEARCH_Economy_414,LC_COMMON_BUFF_TYPE_154,2,icon_college_eoc_02,0
41501,415,箭楼攻击II,箭楼攻击加成,4,1,10,1,41201,33000,33000,24750,24750,9600,0,153,100,24000,60000,600,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41502,415,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,153,200,52800,120000,1500,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41503,415,0,0,4,3,10,5,41203,132000,132000,99000,99000,60000,0,153,300,116160,180000,3750,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41504,415,0,0,4,4,10,7,0,264000,264000,198000,198000,150000,0,153,400,255540,240000,9375,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41505,415,0,0,4,5,10,9,41205,528000,528000,396000,396000,375000,0,153,500,562185,300000,23437,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41506,415,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,153,600,1236795,360000,58590,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41507,415,0,0,4,7,10,13,41207,2112000,2112000,1584000,1584000,2343750,0,153,700,2720940,420000,146475,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41508,415,0,0,4,8,10,15,41208,4224000,4224000,3168000,3168000,5859372,0,153,800,5986065,480000,366187,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41509,415,0,0,4,9,10,17,41209,8448000,8448000,6336000,6336000,14648430,0,153,900,13169340,540000,915465,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41510,415,0,0,4,10,10,19,41210,16896000,16896000,12672000,12672000,36621072,0,153,1500,28972545,600000,2288662,LC_RESEARCH_Economy_415,LC_COMMON_BUFF_TYPE_153,2,icon_college_eoc_02,0
41601,416,箭楼生命II,箭楼生命加成,4,1,10,1,41301,33000,33000,24750,24750,9600,0,155,100,24000,60000,600,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41602,416,0,0,4,2,10,3,0,66000,66000,49500,49500,24000,0,155,200,52800,120000,1500,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41603,416,0,0,4,3,10,5,41303,132000,132000,99000,99000,60000,0,155,300,116160,180000,3750,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41604,416,0,0,4,4,10,7,0,264000,264000,198000,198000,150000,0,155,400,255540,240000,9375,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41605,416,0,0,4,5,10,9,41305,528000,528000,396000,396000,375000,0,155,500,562185,300000,23437,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41606,416,0,0,4,6,10,11,0,1056000,1056000,792000,792000,937500,0,155,600,1236795,360000,58590,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41607,416,0,0,4,7,10,13,41307,2112000,2112000,1584000,1584000,2343750,0,155,700,2720940,420000,146475,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41608,416,0,0,4,8,10,15,41308,4224000,4224000,3168000,3168000,5859372,0,155,800,5986065,480000,366187,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41609,416,0,0,4,9,10,17,41309,8448000,8448000,6336000,6336000,14648430,0,155,900,13169340,540000,915465,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
41610,416,0,0,4,10,10,19,41310,16896000,16896000,12672000,12672000,36621072,0,155,1500,28972545,600000,2288662,LC_RESEARCH_Economy_416,LC_COMMON_BUFF_TYPE_155,2,icon_college_eoc_02,0
50101,501,T1步兵减耗,降低训练T1步兵消耗,5,1,10,10,0,27500,27500,20625,20625,8000,0,104,50,16200,30000,1000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50102,501,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,104,100,35640,60000,2000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50103,501,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,104,150,78400,90000,4000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50104,501,0,0,5,4,10,12,0,220000,220000,165000,165000,125000,0,104,250,172480,120000,8000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50105,501,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,104,350,379450,150000,16000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50106,501,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,104,450,834790,180000,32000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50107,501,0,0,5,7,10,15,0,1760000,1760000,1320000,1320000,1953125,0,104,700,1836530,210000,64000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50108,501,0,0,5,8,10,16,0,3520000,3520000,2640000,2640000,4882810,0,104,1000,4040360,240000,128000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50109,501,0,0,5,9,10,17,0,7040000,7040000,5280000,5280000,12207025,0,104,1600,8888790,270000,256000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50110,501,0,0,5,10,10,18,0,14080000,14080000,10560000,10560000,30517560,0,104,4000,19555330,300000,512000,LC_RESEARCH_Economy_501,LC_COMMON_BUFF_TYPE_104,2,icon_college_eoc_02,0
50201,502,T1骑兵减耗,降低训练T1骑兵消耗,5,1,10,10,0,27500,27500,20625,20625,8000,0,105,50,16200,30000,1000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50202,502,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,105,100,35640,60000,2000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50203,502,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,105,150,78400,90000,4000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50204,502,0,0,5,4,10,12,0,220000,220000,165000,165000,125000,0,105,250,172480,120000,8000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50205,502,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,105,350,379450,150000,16000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50206,502,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,105,450,834790,180000,32000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50207,502,0,0,5,7,10,15,0,1760000,1760000,1320000,1320000,1953125,0,105,700,1836530,210000,64000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50208,502,0,0,5,8,10,16,0,3520000,3520000,2640000,2640000,4882810,0,105,1000,4040360,240000,128000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50209,502,0,0,5,9,10,17,0,7040000,7040000,5280000,5280000,12207025,0,105,1600,8888790,270000,256000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50210,502,0,0,5,10,10,18,0,14080000,14080000,10560000,10560000,30517560,0,105,4000,19555330,300000,512000,LC_RESEARCH_Economy_502,LC_COMMON_BUFF_TYPE_105,2,icon_college_eoc_02,0
50301,503,T1弓兵减耗,降低训练T1弓兵消耗,5,1,10,10,0,27500,27500,20625,20625,8000,0,106,50,16200,30000,1000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50302,503,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,106,100,35640,60000,2000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50303,503,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,106,150,78400,90000,4000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50304,503,0,0,5,4,10,12,0,220000,220000,165000,165000,125000,0,106,250,172480,120000,8000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50305,503,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,106,350,379450,150000,16000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50306,503,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,106,450,834790,180000,32000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50307,503,0,0,5,7,10,15,0,1760000,1760000,1320000,1320000,1953125,0,106,700,1836530,210000,64000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50308,503,0,0,5,8,10,16,0,3520000,3520000,2640000,2640000,4882810,0,106,1000,4040360,240000,128000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50309,503,0,0,5,9,10,17,0,7040000,7040000,5280000,5280000,12207025,0,106,1600,8888790,270000,256000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50310,503,0,0,5,10,10,18,0,14080000,14080000,10560000,10560000,30517560,0,106,4000,19555330,300000,512000,LC_RESEARCH_Economy_503,LC_COMMON_BUFF_TYPE_106,2,icon_college_eoc_02,0
50401,504,急救术,提高医院治疗速度,5,1,10,10,50101#50201#50301,27500,27500,20625,20625,8000,0,118,50,16200,30000,1000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50402,504,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,118,100,35640,60000,2000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50403,504,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,118,150,78400,90000,4000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50404,504,0,0,5,4,10,12,50104#50204#50304,220000,220000,165000,165000,125000,0,118,250,172480,120000,8000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50405,504,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,118,350,379450,150000,16000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50406,504,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,118,450,834790,180000,32000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50407,504,0,0,5,7,10,15,50107#50207#50307,1760000,1760000,1320000,1320000,1953125,0,118,700,1836530,210000,64000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50408,504,0,0,5,8,10,16,50108#50208#50308,3520000,3520000,2640000,2640000,4882810,0,118,1000,4040360,240000,128000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50409,504,0,0,5,9,10,17,50109#50209#50309,7040000,7040000,5280000,5280000,12207025,0,118,1600,8888790,270000,256000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50410,504,0,0,5,10,10,18,50110#50210#50310,14080000,14080000,10560000,10560000,30517560,0,118,4000,19555330,300000,512000,LC_RESEARCH_Economy_504,LC_COMMON_BUFF_TYPE_118,2,icon_college_eoc_02,0
50501,505,行军,提高行军速度,5,1,10,10,50101#50201#50301,27500,27500,20625,20625,8000,0,129,100,16200,30000,1000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50502,505,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,129,200,35640,60000,2000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50503,505,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,129,300,78400,90000,4000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50504,505,0,0,5,4,10,12,50104#50204#50304,220000,220000,165000,165000,125000,0,129,400,172480,120000,8000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50505,505,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,129,500,379450,150000,16000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50506,505,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,129,600,834790,180000,32000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50507,505,0,0,5,7,10,15,50107#50207#50307,1760000,1760000,1320000,1320000,1953125,0,129,750,1836530,210000,64000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50508,505,0,0,5,8,10,16,50108#50208#50308,3520000,3520000,2640000,2640000,4882810,0,129,1000,4040360,240000,128000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50509,505,0,0,5,9,10,17,50109#50209#50309,7040000,7040000,5280000,5280000,12207025,0,129,1400,8888790,270000,256000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50510,505,0,0,5,10,10,18,50110#50210#50310,14080000,14080000,10560000,10560000,30517560,0,129,3000,19555330,300000,512000,LC_RESEARCH_Economy_505,LC_COMMON_BUFF_TYPE_129,2,icon_college_eoc_02,0
50601,506,T2步兵减耗,降低训练T2步兵消耗,5,1,10,10,50401#50501,27500,27500,20625,20625,8000,0,107,50,16200,30000,1000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50602,506,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,107,100,35640,60000,2000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50603,506,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,107,150,78400,90000,4000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50604,506,0,0,5,4,10,12,50404#50504,220000,220000,165000,165000,125000,0,107,250,172480,120000,8000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50605,506,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,107,350,379450,150000,16000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50606,506,0,0,5,6,10,14,0,880000,880000,660000,660000,781250,0,107,450,834790,180000,32000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50607,506,0,0,5,7,10,15,50407#50507,1760000,1760000,1320000,1320000,1953125,0,107,700,1836530,210000,64000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50608,506,0,0,5,8,10,16,50408#50508,3520000,3520000,2640000,2640000,4882810,0,107,1000,4040360,240000,128000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50609,506,0,0,5,9,10,17,50409#50509,7040000,7040000,5280000,5280000,12207025,0,107,1600,8888790,270000,256000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50610,506,0,0,5,10,10,18,50410#50510,14080000,14080000,10560000,10560000,30517560,0,107,4000,19555330,300000,512000,LC_RESEARCH_Economy_506,LC_COMMON_BUFF_TYPE_107,2,icon_college_eoc_02,0
50701,507,T2骑兵减耗,降低训练T2骑兵消耗,5,1,10,10,50401#50501,27500,27500,20625,20625,8000,0,108,50,16200,30000,1000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50702,507,0,0,5,2,10,10,0,55000,55000,41250,41250,20000,0,108,100,35640,60000,2000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50703,507,0,0,5,3,10,11,0,110000,110000,82500,82500,50000,0,108,150,78400,90000,4000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50704,507,0,0,5,4,10,12,50404#50504,220000,220000,165000,165000,125000,0,108,250,172480,120000,8000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
50705,507,0,0,5,5,10,13,0,440000,440000,330000,330000,312500,0,108,350,379450,150000,16000,LC_RESEARCH_Economy_507,LC_COMMON_BUFF_TYPE_108,2,icon_college_eoc_02,0
